,route,sharpe,sortino,std,neg std,min net,acc,mean net,frequency,periods
5,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_100,-0.24954914159741606,-0.23275434548527327,0.04800417479617882,0.05146799982832843,-0.2068210312968641,0.6448182062766364,-0.01197940061347874,1d,3
6,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_80,-0.2760581317818159,-0.26216814016251744,0.04714186275779511,0.04963949682659532,-0.206626381114799,0.6236755150265649,-0.013013894561631682,1d,3
7,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_60,-0.27610453131647855,-0.2617171308675064,0.047323061607941135,0.04992455672432122,-0.2089234437853688,0.6223390615491049,-0.013066111745721426,1d,3
0,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_40,-0.1807632072899587,-0.17367626652914872,0.05231013296160184,0.054444672244934184,-0.2261809447558046,0.7763423430776586,-0.009455747407903335,1d,4
1,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_40,-0.18569592734070264,-0.16980439202475597,0.051423015159446146,0.056235556529634384,-0.2261809447558046,0.7754159148773188,-0.009549044486688363,1d,4
2,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_60,-0.18448339872993985,-0.1723384794598232,0.05226075532961229,0.05594363947981989,-0.2261809447558046,0.7730432410889615,-0.009641241763400693,1d,4
3,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_100,-0.20014072643448516,-0.17855525294026658,0.051400973840244904,0.05761481711920351,-0.2261809447558046,0.7622298747094249,-0.010287428243826583,1d,4
4,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_80,-0.1999041160729302,-0.1856525285494925,0.05217054700456039,0.05617541094360932,-0.2261809447558046,0.7590722520841072,-0.010429107083987902,1d,4
5,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_60,-0.20524036336522936,-0.1931702508948844,0.05122505179368703,0.05442581450732816,-0.2261809447558046,0.7584032362623095,-0.01051344824353902,1d,4
6,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/1_1d_80,-0.2051231845649235,-0.18819851747992902,0.05134085647237284,0.055957932713401486,-0.2261809447558046,0.7579848129446656,-0.010531199977903782,1d,4
7,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\1d_1/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/1_1d_100,-0.21502540214815183,-0.19789909568020264,0.05157877236235549,0.05604243026681481,-0.2261809447558046,0.7479627289536296,-0.011090746269523468,1d,4
